Time,rTop,rRoot,vTop,vRoot,vBot,sum(rTop),sum(rRoot),sum(vTop),sum(vRoot),sum(vBot),hTop,hRoot,hBot,RunOff,sum(RunOff),Volume,sum(Infil),sum(Evap),TLevel,Cum(WTrans),SnowLayer
120.6441,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-8.35E-02,9.32E+00,2.04E+01,1.16E+00,1.74E+01,-4.20E+01,-1.55E+02,-2.10E+03,-1.05E+02,0.00E+00,0.00E+00,8.98E+01,2.83E-01,1.44E+00,94,0.00E+00,0
120.7624,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-8.34E-02,9.26E+00,2.04E+01,1.11E+00,1.74E+01,-4.20E+01,-1.43E+02,-2.06E+03,-1.05E+02,0.00E+00,0.00E+00,8.98E+01,3.35E-01,1.44E+00,95,0.00E+00,0
120.8807,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-8.32E-02,9.21E+00,2.04E+01,1.05E+00,1.74E+01,-4.20E+01,-1.33E+02,-2.04E+03,-1.05E+02,0.00E+00,0.00E+00,8.99E+01,3.87E-01,1.44E+00,96,0.00E+00,0
121.0344,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-8.31E-02,9.14E+00,2.04E+01,9.86E-01,1.74E+01,-4.20E+01,-1.22E+02,-2.02E+03,-1.05E+02,0.00E+00,0.00E+00,8.99E+01,4.55E-01,1.44E+00,97,0.00E+00,0
121.1881,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-8.29E-02,9.08E+00,2.04E+01,9.18E-01,1.74E+01,-4.21E+01,-1.15E+02,-2.00E+03,-1.05E+02,0.00E+00,0.00E+00,9.00E+01,5.23E-01,1.44E+00,98,0.00E+00,0
121.3419,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-8.28E-02,9.01E+00,2.04E+01,8.51E-01,1.74E+01,-4.21E+01,-1.10E+02,-1.99E+03,-1.05E+02,0.00E+00,0.00E+00,9.00E+01,5.90E-01,1.44E+00,99,0.00E+00,0
121.5417,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-8.25E-02,8.92E+00,2.04E+01,7.63E-01,1.74E+01,-4.21E+01,-1.05E+02,-1.96E+03,-1.05E+02,0.00E+00,0.00E+00,9.01E+01,6.78E-01,1.44E+00,100,0.00E+00,0
121.7416,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-8.23E-02,8.83E+00,2.04E+01,6.75E-01,1.74E+01,-4.21E+01,-9.91E+01,-1.92E+03,-1.05E+02,0.00E+00,0.00E+00,9.02E+01,7.66E-01,1.44E+00,101,0.00E+00,0
121.9414,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-8.21E-02,8.75E+00,2.04E+01,5.87E-01,1.74E+01,-4.21E+01,-9.50E+01,-1.90E+03,-1.05E+02,0.00E+00,0.00E+00,9.02E+01,8.54E-01,1.44E+00,102,0.00E+00,0
122.0813,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-8.20E-02,8.68E+00,2.04E+01,5.25E-01,1.74E+01,-4.21E+01,-9.34E+01,-1.88E+03,-1.05E+02,0.00E+00,0.00E+00,9.03E+01,9.16E-01,1.44E+00,103,0.00E+00,0
122.2212,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-8.18E-02,8.62E+00,2.04E+01,4.64E-01,1.74E+01,-4.21E+01,-9.18E+01,-1.88E+03,-1.05E+02,0.00E+00,0.00E+00,9.03E+01,9.77E-01,1.44E+00,104,0.00E+00,0
122.4031,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-8.16E-02,8.54E+00,2.04E+01,3.84E-01,1.74E+01,-4.22E+01,-8.99E+01,-1.86E+03,-1.05E+02,0.00E+00,0.00E+00,9.04E+01,1.06E+00,1.44E+00,105,0.00E+00,0
122.5849,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-8.14E-02,8.46E+00,2.04E+01,3.04E-01,1.74E+01,-4.22E+01,-8.85E+01,-1.84E+03,-1.05E+02,0.00E+00,0.00E+00,9.05E+01,1.14E+00,1.44E+00,106,0.00E+00,0
122.7668,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-8.12E-02,8.38E+00,2.04E+01,2.24E-01,1.74E+01,-4.22E+01,-8.70E+01,-1.81E+03,-1.06E+02,0.00E+00,0.00E+00,9.05E+01,1.22E+00,1.44E+00,107,0.00E+00,0
123.0032,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-8.10E-02,8.28E+00,2.04E+01,1.20E-01,1.74E+01,-4.22E+01,-8.53E+01,-1.78E+03,-1.06E+02,0.00E+00,0.00E+00,9.06E+01,1.32E+00,1.44E+00,108,0.00E+00,0
123.3106,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-8.07E-02,8.14E+00,2.04E+01,-1.56E-02,1.74E+01,-4.22E+01,-8.30E+01,-1.75E+03,-1.06E+02,0.00E+00,0.00E+00,9.07E+01,1.46E+00,1.44E+00,109,0.00E+00,0
123.618,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-8.03E-02,8.01E+00,2.04E+01,-1.51E-01,1.74E+01,-4.23E+01,-8.08E+01,-1.74E+03,-1.06E+02,0.00E+00,0.00E+00,9.08E+01,1.59E+00,1.44E+00,110,0.00E+00,0
123.9253,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-8.00E-02,7.87E+00,2.04E+01,-2.86E-01,1.74E+01,-4.23E+01,-7.97E+01,-1.70E+03,-1.06E+02,0.00E+00,0.00E+00,9.09E+01,1.73E+00,1.44E+00,111,0.00E+00,0
124.2327,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-7.97E-02,7.74E+00,2.04E+01,-4.21E-01,1.74E+01,-4.23E+01,-7.87E+01,-1.66E+03,-1.06E+02,0.00E+00,0.00E+00,9.11E+01,1.86E+00,1.44E+00,112,0.00E+00,0
124.54,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-7.93E-02,7.60E+00,2.04E+01,-5.57E-01,1.74E+01,-4.23E+01,-7.77E+01,-1.63E+03,-1.06E+02,0.00E+00,0.00E+00,9.12E+01,2.00E+00,1.44E+00,113,0.00E+00,0
124.8474,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-7.90E-02,7.47E+00,2.04E+01,-6.92E-01,1.74E+01,-4.23E+01,-7.67E+01,-1.61E+03,-1.06E+02,0.00E+00,0.00E+00,9.13E+01,2.13E+00,1.44E+00,114,0.00E+00,0
125.1547,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-7.87E-02,7.33E+00,2.04E+01,-8.27E-01,1.74E+01,-4.24E+01,-7.56E+01,-1.60E+03,-1.06E+02,0.00E+00,0.00E+00,9.14E+01,2.27E+00,1.44E+00,115,0.00E+00,0
125.4621,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-7.84E-02,7.20E+00,2.04E+01,-9.62E-01,1.74E+01,-4.24E+01,-7.50E+01,-1.56E+03,-1.07E+02,0.00E+00,0.00E+00,9.15E+01,2.40E+00,1.44E+00,116,0.00E+00,0
125.7694,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-7.80E-02,7.06E+00,2.04E+01,-1.10E+00,1.74E+01,-4.24E+01,-7.45E+01,-1.52E+03,-1.07E+02,0.00E+00,0.00E+00,9.16E+01,2.54E+00,1.44E+00,117,0.00E+00,0
126.0768,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-7.77E-02,6.93E+00,2.04E+01,-1.23E+00,1.74E+01,-4.24E+01,-7.40E+01,-1.50E+03,-1.07E+02,0.00E+00,0.00E+00,9.17E+01,2.67E+00,1.44E+00,118,0.00E+00,0
126.3842,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-7.74E-02,6.79E+00,2.04E+01,-1.37E+00,1.74E+01,-4.25E+01,-7.35E+01,-1.48E+03,-1.07E+02,0.00E+00,0.00E+00,9.18E+01,2.81E+00,1.44E+00,119,0.00E+00,0
126.6915,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-7.70E-02,6.66E+00,2.04E+01,-1.50E+00,1.74E+01,-4.25E+01,-7.30E+01,-1.46E+03,-1.07E+02,0.00E+00,0.00E+00,9.19E+01,2.94E+00,1.44E+00,120,0.00E+00,0
126.9989,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-7.67E-02,6.52E+00,2.04E+01,-1.64E+00,1.74E+01,-4.25E+01,-7.25E+01,-1.43E+03,-1.07E+02,0.00E+00,0.00E+00,9.21E+01,3.08E+00,1.44E+00,121,0.00E+00,0
127.3062,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-7.64E-02,6.39E+00,2.04E+01,-1.77E+00,1.74E+01,-4.25E+01,-7.22E+01,-1.39E+03,-1.07E+02,0.00E+00,0.00E+00,9.22E+01,3.21E+00,1.44E+00,122,0.00E+00,0
127.6136,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-7.60E-02,6.25E+00,2.04E+01,-1.91E+00,1.74E+01,-4.26E+01,-7.20E+01,-1.36E+03,-1.07E+02,0.00E+00,0.00E+00,9.23E+01,3.35E+00,1.44E+00,123,0.00E+00,0
127.9209,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-7.57E-02,6.11E+00,2.04E+01,-2.04E+00,1.74E+01,-4.26E+01,-7.19E+01,-1.35E+03,-1.08E+02,0.00E+00,0.00E+00,9.24E+01,3.49E+00,1.44E+00,124,0.00E+00,0
128.2283,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-7.54E-02,5.98E+00,2.04E+01,-2.18E+00,1.74E+01,-4.26E+01,-7.17E+01,-1.33E+03,-1.08E+02,0.00E+00,0.00E+00,9.25E+01,3.62E+00,1.44E+00,125,0.00E+00,0
128.5356,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-7.50E-02,5.84E+00,2.04E+01,-2.31E+00,1.74E+01,-4.26E+01,-7.15E+01,-1.30E+03,-1.08E+02,0.00E+00,0.00E+00,9.26E+01,3.76E+00,1.44E+00,126,0.00E+00,0
128.843,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-7.47E-02,5.71E+00,2.04E+01,-2.45E+00,1.74E+01,-4.27E+01,-7.13E+01,-1.27E+03,-1.08E+02,0.00E+00,0.00E+00,9.27E+01,3.89E+00,1.44E+00,127,0.00E+00,0
129.1503,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-7.44E-02,5.57E+00,2.04E+01,-2.59E+00,1.74E+01,-4.27E+01,-7.11E+01,-1.24E+03,-1.08E+02,0.00E+00,0.00E+00,9.28E+01,4.03E+00,1.44E+00,128,0.00E+00,0
129.4577,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-7.40E-02,5.44E+00,2.04E+01,-2.72E+00,1.74E+01,-4.27E+01,-7.10E+01,-1.22E+03,-1.08E+02,0.00E+00,0.00E+00,9.30E+01,4.16E+00,1.44E+00,129,0.00E+00,0
129.7651,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-7.37E-02,5.30E+00,2.04E+01,-2.86E+00,1.74E+01,-4.27E+01,-7.09E+01,-1.20E+03,-1.08E+02,0.00E+00,0.00E+00,9.31E+01,4.30E+00,1.44E+00,130,0.00E+00,0
130.1646,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-7.33E-02,5.13E+00,2.04E+01,-3.03E+00,1.74E+01,-4.28E+01,-7.08E+01,-1.16E+03,-1.08E+02,0.00E+00,0.00E+00,9.32E+01,4.47E+00,1.44E+00,131,0.00E+00,0
130.5642,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-7.28E-02,4.95E+00,2.04E+01,-3.21E+00,1.74E+01,-4.28E+01,-7.07E+01,-1.12E+03,-1.09E+02,0.00E+00,0.00E+00,9.34E+01,4.65E+00,1.44E+00,132,0.00E+00,0
130.9637,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-7.24E-02,4.78E+00,2.04E+01,-3.38E+00,1.74E+01,-4.28E+01,-7.06E+01,-1.09E+03,-1.09E+02,0.00E+00,0.00E+00,9.35E+01,4.82E+00,1.44E+00,133,0.00E+00,0
131.3633,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-7.20E-02,4.60E+00,2.04E+01,-3.56E+00,1.74E+01,-4.28E+01,-7.05E+01,-1.07E+03,-1.09E+02,0.00E+00,0.00E+00,9.37E+01,5.00E+00,1.44E+00,134,0.00E+00,0
131.7629,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-7.15E-02,4.42E+00,2.04E+01,-3.73E+00,1.74E+01,-4.29E+01,-7.04E+01,-1.03E+03,-1.09E+02,0.00E+00,0.00E+00,9.38E+01,5.18E+00,1.44E+00,135,0.00E+00,0
132.1624,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-7.11E-02,4.25E+00,2.04E+01,-3.91E+00,1.74E+01,-4.29E+01,-7.03E+01,-9.90E+02,-1.09E+02,0.00E+00,0.00E+00,9.39E+01,5.35E+00,1.44E+00,136,0.00E+00,0
132.562,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-7.07E-02,4.07E+00,2.04E+01,-4.09E+00,1.74E+01,-4.29E+01,-7.03E+01,-9.60E+02,-1.09E+02,0.00E+00,0.00E+00,9.41E+01,5.53E+00,1.44E+00,137,0.00E+00,0
132.9616,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-7.02E-02,3.90E+00,2.04E+01,-4.26E+00,1.74E+01,-4.30E+01,-7.02E+01,-9.42E+02,-1.10E+02,0.00E+00,0.00E+00,9.42E+01,5.70E+00,1.44E+00,138,0.00E+00,0
133.3611,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-6.98E-02,3.72E+00,2.04E+01,-4.44E+00,1.74E+01,-4.30E+01,-7.02E+01,-9.07E+02,-1.10E+02,0.00E+00,0.00E+00,9.44E+01,5.88E+00,1.44E+00,139,0.00E+00,0
133.7607,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-6.93E-02,3.55E+00,2.04E+01,-4.61E+00,1.74E+01,-4.30E+01,-7.01E+01,-8.65E+02,-1.10E+02,0.00E+00,0.00E+00,9.45E+01,6.05E+00,1.44E+00,140,0.00E+00,0
134.1602,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-6.89E-02,3.37E+00,2.04E+01,-4.79E+00,1.74E+01,-4.30E+01,-7.01E+01,-8.32E+02,-1.10E+02,0.00E+00,0.00E+00,9.47E+01,6.23E+00,1.44E+00,141,0.00E+00,0
134.5598,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-6.85E-02,3.19E+00,2.04E+01,-4.97E+00,1.74E+01,-4.31E+01,-7.01E+01,-8.14E+02,-1.10E+02,0.00E+00,0.00E+00,9.48E+01,6.41E+00,1.44E+00,142,0.00E+00,0
134.9594,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-6.81E-02,3.02E+00,2.04E+01,-5.14E+00,1.74E+01,-4.31E+01,-7.00E+01,-7.84E+02,-1.10E+02,0.00E+00,0.00E+00,9.50E+01,6.58E+00,1.44E+00,143,0.00E+00,0
135.3589,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-6.76E-02,2.84E+00,2.04E+01,-5.32E+00,1.74E+01,-4.31E+01,-7.00E+01,-7.41E+02,-1.11E+02,0.00E+00,0.00E+00,9.51E+01,6.76E+00,1.44E+00,144,0.00E+00,0
135.7585,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-6.72E-02,2.67E+00,2.04E+01,-5.49E+00,1.74E+01,-4.31E+01,-7.00E+01,-7.06E+02,-1.11E+02,0.00E+00,0.00E+00,9.53E+01,6.93E+00,1.44E+00,145,0.00E+00,0
136.1581,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-6.68E-02,2.49E+00,2.04E+01,-5.67E+00,1.74E+01,-4.32E+01,-7.00E+01,-6.86E+02,-1.11E+02,0.00E+00,0.00E+00,9.54E+01,7.11E+00,1.44E+00,146,0.00E+00,0
136.5576,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-6.63E-02,2.31E+00,2.04E+01,-5.84E+00,1.74E+01,-4.32E+01,-6.99E+01,-6.62E+02,-1.11E+02,0.00E+00,0.00E+00,9.56E+01,7.29E+00,1.44E+00,147,0.00E+00,0
136.9572,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-6.59E-02,2.14E+00,2.04E+01,-6.02E+00,1.74E+01,-4.32E+01,-6.99E+01,-6.23E+02,-1.11E+02,0.00E+00,0.00E+00,9.57E+01,7.46E+00,1.44E+00,148,0.00E+00,0
137.3567,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-6.55E-02,1.96E+00,2.04E+01,-6.20E+00,1.74E+01,-4.32E+01,-6.99E+01,-5.85E+02,-1.11E+02,0.00E+00,0.00E+00,9.59E+01,7.64E+00,1.44E+00,149,0.00E+00,0
137.7563,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-6.51E-02,1.79E+00,2.04E+01,-6.37E+00,1.74E+01,-4.33E+01,-6.99E+01,-5.63E+02,-1.11E+02,0.00E+00,0.00E+00,9.60E+01,7.81E+00,1.44E+00,150,0.00E+00,0
138.1559,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-6.46E-02,1.61E+00,2.04E+01,-6.55E+00,1.74E+01,-4.33E+01,-6.99E+01,-5.47E+02,-1.12E+02,0.00E+00,0.00E+00,9.62E+01,7.99E+00,1.44E+00,151,0.00E+00,0
138.5554,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-6.42E-02,1.44E+00,2.04E+01,-6.72E+00,1.74E+01,-4.33E+01,-6.99E+01,-5.17E+02,-1.12E+02,0.00E+00,0.00E+00,9.63E+01,8.16E+00,1.44E+00,152,0.00E+00,0
138.955,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-6.38E-02,1.26E+00,2.04E+01,-6.90E+00,1.74E+01,-4.34E+01,-6.99E+01,-4.80E+02,-1.12E+02,0.00E+00,0.00E+00,9.65E+01,8.34E+00,1.44E+00,153,0.00E+00,0
139.3545,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-6.34E-02,1.08E+00,2.04E+01,-7.07E+00,1.74E+01,-4.34E+01,-6.99E+01,-4.56E+02,-1.12E+02,0.00E+00,0.00E+00,9.66E+01,8.52E+00,1.44E+00,154,0.00E+00,0
139.7541,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-6.30E-02,9.08E-01,2.04E+01,-7.25E+00,1.74E+01,-4.34E+01,-6.99E+01,-4.42E+02,-1.12E+02,0.00E+00,0.00E+00,9.68E+01,8.69E+00,1.44E+00,155,0.00E+00,0
140.1537,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-6.25E-02,7.32E-01,2.04E+01,-7.43E+00,1.74E+01,-4.34E+01,-6.99E+01,-4.25E+02,-1.12E+02,0.00E+00,0.00E+00,9.69E+01,8.87E+00,1.44E+00,156,0.00E+00,0
140.5532,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-6.21E-02,5.57E-01,2.04E+01,-7.60E+00,1.74E+01,-4.35E+01,-6.99E+01,-4.00E+02,-1.13E+02,0.00E+00,0.00E+00,9.71E+01,9.04E+00,1.44E+00,157,0.00E+00,0
140.9528,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-6.17E-02,3.81E-01,2.04E+01,-7.78E+00,1.74E+01,-4.35E+01,-6.98E+01,-3.78E+02,-1.13E+02,0.00E+00,0.00E+00,9.72E+01,9.22E+00,1.44E+00,158,0.00E+00,0
141.3524,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-6.13E-02,2.05E-01,2.04E+01,-7.95E+00,1.74E+01,-4.35E+01,-6.98E+01,-3.63E+02,-1.13E+02,0.00E+00,0.00E+00,9.74E+01,9.40E+00,1.44E+00,159,0.00E+00,0
141.7519,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-6.09E-02,2.92E-02,2.04E+01,-8.13E+00,1.74E+01,-4.35E+01,-6.98E+01,-3.55E+02,-1.13E+02,0.00E+00,0.00E+00,9.75E+01,9.57E+00,1.44E+00,160,0.00E+00,0
142.1515,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-6.05E-02,-1.47E-01,2.04E+01,-8.31E+00,1.74E+01,-4.36E+01,-6.98E+01,-3.41E+02,-1.13E+02,0.00E+00,0.00E+00,9.77E+01,9.75E+00,1.44E+00,161,0.00E+00,0
142.551,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-6.01E-02,-3.22E-01,2.04E+01,-8.48E+00,1.74E+01,-4.36E+01,-6.98E+01,-3.26E+02,-1.13E+02,0.00E+00,0.00E+00,9.78E+01,9.92E+00,1.44E+00,162,0.00E+00,0
142.9506,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-5.97E-02,-4.98E-01,2.04E+01,-8.66E+00,1.74E+01,-4.36E+01,-6.98E+01,-3.13E+02,-1.13E+02,0.00E+00,0.00E+00,9.80E+01,1.01E+01,1.44E+00,163,0.00E+00,0
143.3502,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-5.93E-02,-6.74E-01,2.04E+01,-8.83E+00,1.74E+01,-4.36E+01,-6.98E+01,-3.05E+02,-1.14E+02,0.00E+00,0.00E+00,9.81E+01,1.03E+01,1.44E+00,164,0.00E+00,0
143.7497,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-5.89E-02,-8.50E-01,2.04E+01,-9.01E+00,1.74E+01,-4.36E+01,-6.98E+01,-2.98E+02,-1.14E+02,0.00E+00,0.00E+00,9.83E+01,1.05E+01,1.44E+00,165,0.00E+00,0
144.1493,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-5.85E-02,-1.03E+00,2.04E+01,-9.18E+00,1.74E+01,-4.37E+01,-6.98E+01,-2.88E+02,-1.14E+02,0.00E+00,0.00E+00,9.84E+01,1.06E+01,1.44E+00,166,0.00E+00,0
144.5489,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-5.81E-02,-1.20E+00,2.04E+01,-9.36E+00,1.74E+01,-4.37E+01,-6.98E+01,-2.79E+02,-1.14E+02,0.00E+00,0.00E+00,9.86E+01,1.08E+01,1.44E+00,167,0.00E+00,0
144.9484,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-5.77E-02,-1.38E+00,2.04E+01,-9.54E+00,1.74E+01,-4.37E+01,-6.98E+01,-2.71E+02,-1.14E+02,0.00E+00,0.00E+00,9.88E+01,1.10E+01,1.44E+00,168,0.00E+00,0
145.348,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-5.73E-02,-1.55E+00,2.04E+01,-9.71E+00,1.74E+01,-4.37E+01,-6.98E+01,-2.66E+02,-1.14E+02,0.00E+00,0.00E+00,9.89E+01,1.12E+01,1.44E+00,169,0.00E+00,0
145.7475,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-5.69E-02,-1.73E+00,2.04E+01,-9.89E+00,1.74E+01,-4.38E+01,-6.98E+01,-2.60E+02,-1.14E+02,0.00E+00,0.00E+00,9.91E+01,1.13E+01,1.44E+00,170,0.00E+00,0
146.1471,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-5.65E-02,-1.90E+00,2.04E+01,-1.01E+01,1.74E+01,-4.38E+01,-6.98E+01,-2.54E+02,-1.15E+02,0.00E+00,0.00E+00,9.92E+01,1.15E+01,1.44E+00,171,0.00E+00,0
146.5467,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-5.61E-02,-2.08E+00,2.04E+01,-1.02E+01,1.74E+01,-4.38E+01,-6.98E+01,-2.48E+02,-1.15E+02,0.00E+00,0.00E+00,9.94E+01,1.17E+01,1.44E+00,172,0.00E+00,0
146.9462,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-5.57E-02,-2.26E+00,2.04E+01,-1.04E+01,1.74E+01,-4.38E+01,-6.98E+01,-2.43E+02,-1.15E+02,0.00E+00,0.00E+00,9.95E+01,1.19E+01,1.44E+00,173,0.00E+00,0
147.3458,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-5.54E-02,-2.43E+00,2.04E+01,-1.06E+01,1.74E+01,-4.38E+01,-6.98E+01,-2.39E+02,-1.15E+02,0.00E+00,0.00E+00,9.97E+01,1.20E+01,1.44E+00,174,0.00E+00,0
147.7453,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-5.50E-02,-2.61E+00,2.04E+01,-1.08E+01,1.74E+01,-4.39E+01,-6.98E+01,-2.35E+02,-1.15E+02,0.00E+00,0.00E+00,9.98E+01,1.22E+01,1.44E+00,175,0.00E+00,0
148.1449,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-5.46E-02,-2.78E+00,2.04E+01,-1.09E+01,1.74E+01,-4.39E+01,-6.98E+01,-2.30E+02,-1.15E+02,0.00E+00,0.00E+00,1.00E+02,1.24E+01,1.44E+00,176,0.00E+00,0
148.5445,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-5.43E-02,-2.96E+00,2.04E+01,-1.11E+01,1.74E+01,-4.39E+01,-6.98E+01,-2.26E+02,-1.15E+02,0.00E+00,0.00E+00,1.00E+02,1.26E+01,1.44E+00,177,0.00E+00,0
148.944,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-5.39E-02,-3.14E+00,2.04E+01,-1.13E+01,1.74E+01,-4.39E+01,-6.98E+01,-2.23E+02,-1.16E+02,0.00E+00,0.00E+00,1.00E+02,1.27E+01,1.44E+00,178,0.00E+00,0
149.3436,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-5.35E-02,-3.31E+00,2.04E+01,-1.15E+01,1.74E+01,-4.40E+01,-6.98E+01,-2.20E+02,-1.16E+02,0.00E+00,0.00E+00,1.00E+02,1.29E+01,1.44E+00,179,0.00E+00,0
149.7432,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-5.32E-02,-3.49E+00,2.04E+01,-1.16E+01,1.74E+01,-4.40E+01,-6.98E+01,-2.16E+02,-1.16E+02,0.00E+00,0.00E+00,1.01E+02,1.31E+01,1.44E+00,180,0.00E+00,0
150.1427,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-5.28E-02,-3.66E+00,2.04E+01,-1.18E+01,1.74E+01,-4.40E+01,-6.98E+01,-2.13E+02,-1.16E+02,0.00E+00,0.00E+00,1.01E+02,1.33E+01,1.44E+00,181,0.00E+00,0
150.5423,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-5.25E-02,-3.84E+00,2.04E+01,-1.20E+01,1.74E+01,-4.40E+01,-6.98E+01,-2.10E+02,-1.16E+02,0.00E+00,0.00E+00,1.01E+02,1.34E+01,1.44E+00,182,0.00E+00,0
150.9418,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-5.21E-02,-4.01E+00,2.04E+01,-1.22E+01,1.74E+01,-4.40E+01,-6.98E+01,-2.07E+02,-1.16E+02,0.00E+00,0.00E+00,1.01E+02,1.36E+01,1.44E+00,183,0.00E+00,0
151.3414,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-5.18E-02,-4.19E+00,2.04E+01,-1.23E+01,1.74E+01,-4.41E+01,-6.98E+01,-2.04E+02,-1.16E+02,0.00E+00,0.00E+00,1.01E+02,1.38E+01,1.44E+00,184,0.00E+00,0
151.741,-4.40E-01,0.00E+00,-4.40E-01,0.00E+00,-5.14E-02,-4.37E+00,2.04E+01,-1.25E+01,1.74E+01,-4.41E+01,-6.98E+01,-2.01E+02,-1.16E+02,0.00E+00,0.00E+00,1.01E+02,1.40E+01,1.44E+00,185,0.00E+00,0
